xi,x_orig_mm,y_orig_mm,x_bumped_mm,y_bumped_mm,s_mm,h_mm
0.1252813203,-339.2162628,28.48604319,-339.2220119,28.5079342,126.2930991,0.02263332683
0.1254063516,-339.1051191,28.51527243,-339.1110926,28.53801822,126.4080228,0.02351709203
0.1255313828,-338.9939746,28.54448888,-339.0001801,28.56811819,126.5229425,0.02443057831
0.1256564141,-338.8828295,28.57369253,-338.8892748,28.5982349,126.6378604,0.02537459309
0.1257814454,-338.7716837,28.60288343,-338.7783767,28.62836915,126.7527759,0.0263499371
0.1259064766,-338.6605372,28.63206157,-338.6674862,28.65852173,126.867688,0.0273574154
0.1260315079,-338.5493901,28.66122699,-338.5566033,28.68869348,126.9825984,0.02839787241
0.1261565391,-338.4382422,28.69037969,-338.4457284,28.71888521,127.0975057,0.0294721353
0.1262815704,-338.3270938,28.7195197,-338.3348616,28.74909777,127.2124103,0.03058105922
0.1264066017,-338.2159446,28.74864703,-338.2240031,28.77933202,127.3273133,0.03172551769
0.1265316329,-338.1047948,28.7777617,-338.1131532,28.80958881,127.4422124,0.03290636261
0.1266566642,-337.9936443,28.80686373,-338.0023122,28.83986903,127.5571096,0.03412449989
0.1267816954,-337.8824931,28.83595314,-337.8914801,28.87017355,127.6720046,0.03538082196
0.1269067267,-337.7713413,28.86502994,-337.7806574,28.90050327,127.7868961,0.03667622124
0.1270317579,-337.6601889,28.89409416,-337.6698441,28.9308591,127.901786,0.03801163494
0.1271567892,-337.5490357,28.9231458,-337.5590405,28.96124194,128.0166729,0.03938797296
0.1272818205,-337.4378819,28.95218489,-337.448247,28.99165272,128.1315571,0.0408061748
0.1274068517,-337.3267274,28.98121145,-337.3374636,29.02209238,128.2464397,0.04226719773
0.127531883,-337.2155723,29.01022549,-337.2266907,29.05256183,128.3613185,0.04377196617
0.1276569142,-337.1044165,29.03922703,-337.1159285,29.08306205,128.4761954,0.04532146631
0.1277819455,-336.9932601,29.06821608,-337.0051773,29.11359399,128.5910702,0.04691666193
0.1279069767,-336.882103,29.09719268,-336.8944372,29.14415858,128.7059415,0.0485585105
0.128032008,-336.7709453,29.12615683,-336.7837086,29.17475683,128.8208112,0.05024801972
0.1281570393,-336.6597868,29.15510855,-336.6729917,29.20538968,128.935678,0.05198615714
0.1282820705,-336.5486278,29.18404786,-336.5622867,29.23605812,129.0505421,0.05377392065
0.1284071018,-336.4374681,29.21297478,-336.451594,29.26676315,129.1654046,0.05561232427
0.128532133,-336.3263077,29.24188932,-336.3409137,29.29750572,129.2802634,0.05750233503
0.1286571643,-336.2151467,29.27079151,-336.2302461,29.32828684,129.3951204,0.05944498965
0.1287821955,-336.103985,29.29968135,-336.1195915,29.35910752,129.5099752,0.06144129113
0.1289072268,-335.9928227,29.32855888,-336.0089502,29.38996871,129.6248266,0.06349222773
0.1290322581,-335.8816597,29.3574241,-335.8983223,29.42087146,129.7396765,0.06559884328
0.1291572893,-335.7704961,29.38627704,-335.7877082,29.45181672,129.8545234,0.06776212566
0.1292823206,-335.6593319,29.4151177,-335.6771081,29.48280552,129.9693678,0.06998309281
0.1294073518,-335.5481669,29.44394612,-335.5665222,29.51383885,130.0842105,0.07226277603
0.1295323831,-335.4370014,29.47276231,-335.4559509,29.54491767,130.1990496,0.07460214244
0.1296574144,-335.3258352,29.50156627,-335.3453943,29.57604302,130.3138869,0.07700223684
0.1297824456,-335.2146684,29.53035805,-335.2348528,29.60721587,130.4287221,0.07946405656
0.1299074769,-335.1035009,29.55913764,-335.1243266,29.63843718,130.543554,0.08198857349
0.1300325081,-334.9923328,29.58790507,-335.0138159,29.66970797,130.6583843,0.08457682041
0.1301575394,-334.881164,29.61666036,-334.903321,29.70102918,130.7732117,0.08722975521
0.1302825706,-334.7699946,29.64540352,-334.7928421,29.73240179,130.8880366,0.08994836465
0.1304076019,-334.6588246,29.67413457,-334.6823796,29.76382677,131.0028599,0.09273364482
0.1305326332,-334.5476539,29.70285353,-334.5719335,29.79530503,131.1176796,0.09558650758
0.1306576644,-334.4364826,29.73156042,-334.4615043,29.82683754,131.2324975,0.09850795035
0.1307826957,-334.3253106,29.76025525,-334.3510921,29.85842524,131.3473134,0.1014989071
0.1309077269,-334.2141381,29.78893805,-334.2406971,29.89006899,131.462126,0.1045602735
0.1310327582,-334.1029648,29.81760883,-334.1303196,29.92176976,131.576937,0.1076930112
0.1311577894,-333.991791,29.8462676,-334.0199599,29.95352839,131.6917452,0.1108979854
0.1312828207,-333.8806165,29.87491439,-333.9096181,29.98534577,131.806551,0.114176088
0.131407852,-333.7694414,29.90354922,-333.7992944,30.01722278,131.9213551,0.117528215
0.1315328832,-333.6582657,29.93217209,-333.6889891,30.0491602,132.0361558,0.1209551557
0.1316579145,-333.5470893,29.96078304,-333.5787025,30.08115891,132.1509547,0.1244577926
0.1317829457,-333.4359123,29.98938207,-333.4684346,30.11321969,132.2657515,0.128036927
0.131907977,-333.3247347,30.01796921,-333.3581857,30.14534328,132.3805451,0.1316933071
0.1320330083,-333.2135564,30.04654447,-333.247956,30.17753051,132.4953372,0.1354277523
0.1321580395,-333.1023776,30.07510787,-333.1377457,30.20978205,132.6101265,0.1392409614
0.1322830708,-332.9911981,30.10365943,-333.027555,30.24209863,132.7249134,0.1431336571
0.132408102,-332.8800179,30.13219916,-332.917384,30.27448097,132.8396987,0.1471065603
0.1325331333,-332.7688372,30.16072709,-332.807233,30.30692965,132.9544806,0.1511602606
0.1326581645,-332.6576558,30.18924323,-332.697102,30.33944535,133.0692607,0.1552954487
0.1327831958,-332.5464738,30.21774759,-332.5869912,30.37202867,133.1840389,0.1595127147
0.1329082271,-332.4352912,30.24624021,-332.4769008,30.40468012,133.2988138,0.1638125795
0.1330332583,-332.324108,30.27472109,-332.3668309,30.43740031,133.4135872,0.1681956407
0.1331582896,-332.2129242,30.30319025,-332.2567816,30.47018968,133.528358,0.1726623498
0.1332833208,-332.1017397,30.33164771,-332.1467531,30.50304871,133.6431262,0.1772131784
0.1334083521,-331.9905546,30.36009349,-332.0367455,30.53597787,133.7578931,0.1818485908
0.1335333833,-331.879369,30.38852761,-331.9267588,30.56897748,133.8726564,0.186568894
0.1336584146,-331.7681827,30.41695007,-331.8167931,30.60204794,133.9874181,0.191374504
0.1337834459,-331.6569957,30.44536091,-331.7068486,30.63518958,134.1021778,0.1962657166
0.1339084771,-331.5458082,30.47376014,-331.5943147,30.66906954,134.2169344,0.2012427414
0.1340335084,-331.4346201,30.50214777,-331.4843469,30.70237102,134.3316895,0.2063058708
0.1341585396,-331.3234313,30.53052381,-331.3743994,30.73574459,134.4464419,0.211455225
0.1342835709,-331.212242,30.55888825,-331.264472,30.76919039,134.5611919,0.2166909409
0.1344086022,-331.101052,30.58724111,-331.1545649,30.80270853,134.6759405,0.2220131424
0.1345336334,-330.9898614,30.61558238,-331.0446779,30.83629896,134.7906856,0.2274217702
0.1346586647,-330.8786702,30.64391207,-330.9348113,30.86996175,134.9054291,0.2329168826
0.1347836959,-330.7674784,30.67223018,-330.8249648,30.90369681,135.0201706,0.2384983985
0.1349087272,-330.656286,30.70053672,-330.7151385,30.93750398,135.134909,0.244166134
0.1350337584,-330.545093,30.72883169,-330.6053324,30.97138317,135.249646,0.2499199952
0.1351587897,-330.4338994,30.75711508,-330.4955463,31.00533408,135.3643802,0.2557596905
0.135283821,-330.3227051,30.78538691,-330.3857803,31.03935647,135.4791121,0.2616849421
0.1354088522,-330.2115103,30.81364718,-330.2760342,31.07345004,135.5938426,0.2676954557
0.1355338835,-330.1003148,30.84189589,-330.1663079,31.10761431,135.7085696,0.2737907279
0.1356589147,-329.9891187,30.87013305,-330.0566013,31.14184893,135.823295,0.2799703836
0.135783946,-329.8779221,30.89835865,-329.9469144,31.17615336,135.9380185,0.2862338902
0.1359089772,-329.7667248,30.92657271,-329.8372468,31.210527,136.0527388,0.2925805966
0.1360340085,-329.6555269,30.95477521,-329.7275986,31.2449693,136.1674577,0.2990099513
0.1361590398,-329.5443284,30.98296618,-329.6179696,31.27947953,136.282174,0.305521181
0.136284071,-329.4331293,31.0111456,-329.5083594,31.31405693,136.3968878,0.3121135252
0.1364091023,-329.3219295,31.03931349,-329.3987681,31.34870077,136.5116002,0.318786205
0.1365341335,-329.2107292,31.06746985,-329.2891952,31.38341005,136.6263093,0.3255382096
0.1366591648,-329.0995283,31.09561468,-329.1796407,31.41818395,136.7410167,0.3323686679
0.136784196,-328.9883267,31.12374798,-329.0701041,31.45302146,136.8557223,0.3392765368
0.1369092273,-328.8771246,31.15186976,-328.9605854,31.48792142,136.9704246,0.3462606414
0.1370342586,-328.7659218,31.17998002,-328.8510842,31.52288283,137.0851256,0.3533199177
0.1371592898,-328.6547185,31.20807876,-328.7416002,31.5579044,137.199824,0.3604530596
0.1372843211,-328.5435145,31.23616599,-328.632133,31.59298489,137.3145199,0.367658775
0.1374093523,-328.4323099,31.2642417,-328.5226824,31.62812304,137.4292144,0.3749357541
0.1375343836,-328.3211047,31.29230592,-328.4132481,31.66331733,137.5439057,0.382282437
0.1376594149,-328.2098989,31.32035862,-328.3038295,31.6985664,137.6585952,0.3896974163
0.1377844461,-328.0986925,31.34839983,-328.1944265,31.7338687,137.7732829,0.3971791019
0.1379094774,-327.9874855,31.37642954,-328.0850385,31.76922257,137.8879674,0.4047257633
0.1380345086,-327.8762779,31.40444776,-327.9756652,31.80462645,138.0026506,0.4123357935
0.1381595399,-327.7650697,31.43245448,-327.8663061,31.84007852,138.1173311,0.4200073288
0.1382845711,-327.6538609,31.46044972,-327.7569607,31.87557701,138.2320093,0.4277385234
0.1384096024,-327.5426515,31.48843347,-327.6476287,31.91112012,138.346686,0.4355275173
0.1385346337,-327.4314414,31.51640575,-327.5383095,31.94670577,138.4613595,0.4433721897
0.1386596649,-327.3202308,31.54436654,-327.4290027,31.98233209,138.5760313,0.4512705845
0.1387846962,-327.2090196,31.57231586,-327.3197077,32.01799699,138.6907012,0.4592205592
0.1389097274,-327.0978077,31.60025371,-327.2104239,32.05369827,138.8053681,0.4672198269
0.1390347587,-326.9865953,31.6281801,-327.1011509,32.08943382,138.9200335,0.4752662381
0.1391597899,-326.8753822,31.65609501,-326.9918881,32.12520133,139.0346964,0.4833573799
0.1392848212,-326.7641686,31.68399847,-326.8826349,32.16099846,139.1493568,0.4914908632
0.1394098525,-326.6529543,31.71189047,-326.7733907,32.19682291,139.2640159,0.4996642931
0.1395348837,-326.5417394,31.73977101,-326.6641549,32.23267209,139.3786717,0.5078750097
0.139659915,-326.430524,31.7676401,-326.5549269,32.26854359,139.4933259,0.5161205315
0.1397849462,-326.3193079,31.79549774,-326.4457061,32.30443484,139.6079782,0.5243981932
0.1399099775,-326.2080912,31.82334394,-326.3364917,32.34034312,139.7226274,0.5327051873
0.1400350088,-326.096874,31.8511787,-326.2272831,32.37626584,139.8372752,0.5410388589
0.14016004,-325.9856561,31.87900201,-326.1180796,32.41220018,139.9519205,0.5493962908
0.1402850713,-325.8744376,31.9068139,-326.0088806,32.44814335,140.0665635,0.5577745995
0.1404101025,-325.7632185,31.93461434,-325.8996853,32.48409255,140.181205,0.566170907
0.1405351338,-325.6519988,31.96240336,-325.790493,32.52004475,140.2958433,0.5745820754
0.140660165,-325.5407785,31.99018096,-325.681303,32.55599708,140.4104799,0.5830051588
0.1407851963,-325.4295576,32.01794713,-325.5721145,32.59194653,140.5251147,0.5914370376
0.1409102276,-325.3183361,32.04570188,-325.4629267,32.62788994,140.6397464,0.5998744583
0.1410352588,-325.207114,32.07344522,-325.3537389,32.66382432,140.7543767,0.6083143361
0.1411602901,-325.0958913,32.10117714,-325.2445503,32.69974643,140.8690046,0.6167533342
0.1412853213,-324.984668,32.12889766,-325.1353601,32.73565309,140.98363,0.6251881619
0.1414103526,-324.8734441,32.15660677,-325.0261675,32.77154111,141.0982541,0.6336155488
0.1415353838,-324.7622196,32.18430447,-324.9169716,32.8074071,141.212875,0.6420319794
0.1416604151,-324.6509945,32.21199078,-324.8077717,32.84324785,141.3274941,0.6504341428
0.1417854464,-324.5397688,32.23966569,-324.698567,32.87905998,141.4421116,0.6588185717
0.1419104776,-324.4285425,32.2673292,-324.5893565,32.91484003,141.5567259,0.6671816805
0.1420355089,-324.3173156,32.29498133,-324.4801394,32.9505847,141.6713388,0.675520067
0.1421605401,-324.2060881,32.32262207,-324.3709149,32.98629046,141.7859493,0.6838300971
0.1422855714,-324.09486,32.35025142,-324.2616821,33.02195385,141.9005574,0.6921081976
0.1424106027,-323.9836313,32.3778694,-324.1524402,33.05757144,142.0151641,0.7003508328
0.1425356339,-323.872402,32.405476,-324.0431882,33.09313958,142.1297677,0.7085542465
0.1426606652,-323.7611721,32.43307122,-323.9339253,33.12865485,142.2443696,0.7167148972
0.1427856964,-323.6499416,32.46065507,-323.8246506,33.16411369,142.3589697,0.7248291116
0.1429107277,-323.5387105,32.48822756,-323.7153632,33.19951243,142.4735667,0.73289312
0.1430357589,-323.4274788,32.51578868,-323.6060622,33.23484761,142.5881624,0.7409033486
0.1431607902,-323.3162465,32.54333845,-323.4967468,33.27011557,142.7027556,0.7488560212
0.1432858215,-323.2050136,32.57087685,-323.387416,33.30531272,142.8173465,0.7567474382
0.1434108527,-323.0937801,32.5984039,-323.278069,33.34043554,142.931936,0.7645739567
0.143535884,-322.982546,32.6259196,-323.1687048,33.3754803,143.0465224,0.7723317461
0.1436609152,-322.8713113,32.65342395,-323.0593226,33.41044351,143.161107,0.7800171977
0.1437859465,-322.7600761,32.68091695,-322.9499214,33.44532157,143.27569,0.7876266016
0.1439109777,-322.6488402,32.70839862,-322.8405004,33.48011081,143.3902699,0.7951561785
0.144036009,-322.5376037,32.73586895,-322.7310587,33.51480777,143.5048484,0.8026023542
0.1441610403,-322.4263666,32.76332794,-322.6215954,33.54940883,143.6194245,0.8099613894
0.1442860715,-322.3151289,32.7907756,-322.5121096,33.58391045,143.7339982,0.8172296373
0.1444111028,-322.2038906,32.81821193,-322.4026005,33.61830916,143.8485706,0.8244035272
0.144536134,-322.0926518,32.84563694,-322.2930671,33.65260136,143.9631398,0.8314793407
0.1446611653,-321.9814123,32.87305062,-322.1835087,33.68678366,144.0777074,0.8384535842
0.1447861965,-321.8701722,32.90045299,-322.0739243,33.72085261,144.1922733,0.8453226975
0.1449112278,-321.7589316,32.92784404,-321.9643132,33.75480473,144.3068361,0.8520830819
0.1450362591,-321.6476903,32.95522378,-321.8546744,33.78863672,144.4213975,0.8587313486
0.1451612903,-321.5364485,32.98259221,-321.7450071,33.82234518,144.5359566,0.8652639866
0.1452863216,-321.425206,33.00994933,-321.6353106,33.85592682,144.6505133,0.8716775926
0.1454113528,-321.313963,33.03729516,-321.5255839,33.88937842,144.7650687,0.8779688565
0.1455363841,-321.2027193,33.06462968,-321.4158264,33.92269667,144.8796209,0.8841343666
0.1456614154,-321.0914751,33.09195291,-321.3060372,33.95587848,144.9941715,0.8901709326
0.1457864466,-320.9802303,33.11926484,-321.1962155,33.98892074,145.1087204,0.8960753351
0.1459114779,-320.8689848,33.14656548,-321.0863606,34.02182031,145.2232663,0.901844349
0.1460365091,-320.7577388,33.17385484,-320.9764718,34.05457426,145.3378108,0.9074749572
0.1461615404,-320.6464922,33.20113292,-320.8665482,34.08717961,145.4523529,0.912964068
0.1462865716,-320.535245,33.22839972,-320.7565892,34.11963347,145.5668927,0.9183087089
0.1464116029,-320.4239972,33.25565524,-320.6465942,34.15193306,145.6814312,0.9235060154
0.1465366342,-320.3127488,33.28289948,-320.5365623,34.18407556,145.7959666,0.9285530701
0.1466616654,-320.2014998,33.31013246,-320.4264929,34.21605834,145.9105003,0.9334471669
0.1467866967,-320.0902502,33.33735417,-320.3163855,34.24787878,146.0250323,0.938185608
0.1469117279,-319.979,33.36456462,-320.2062392,34.2795343,146.1395614,0.9427657231
0.1470367592,-319.8677492,33.3917638,-320.0960537,34.31102251,146.2540891,0.9471850405
0.1471617904,-319.7564979,33.41895173,-319.9858282,34.34234098,146.3686144,0.9514410627
0.1472868217,-319.6452459,33.44612841,-319.8755621,34.37348741,146.4831374,0.9555314193
0.147411853,-319.5339933,33.47329383,-319.765255,34.40445963,146.597659,0.9594538573
0.1475368842,-319.4227402,33.50044801,-319.6549063,34.43525544,146.7121776,0.9632061202
0.1476619155,-319.3114865,33.52759094,-319.5445155,34.46587285,146.8266946,0.9667861454
0.1477869467,-319.2002321,33.55472264,-319.434082,34.4963099,146.9412099,0.9701919133
0.147911978,-319.0889772,33.58184309,-319.3236055,34.52656468,147.0557221,0.9734214639
0.1480370093,-318.9777217,33.60895231,-319.2130856,34.55663549,147.1702331,0.9764730172
0.1481620405,-318.8664656,33.63605031,-319.1025216,34.58652061,147.2847417,0.9793448161
0.1482870718,-318.7552089,33.66313707,-318.9919134,34.61621846,147.399248,0.9820352324
0.148412103,-318.6439516,33.69021261,-318.8812605,34.6457276,147.513753,0.9845427589
0.1485371343,-318.5326937,33.71727692,-318.7705626,34.67504659,147.6282549,0.9868659323
0.1486621655,-318.4214352,33.74433002,-318.6598194,34.7041742,147.7427552,0.989003458
0.1487871968,-318.3101762,33.77137191,-318.5490305,34.73310923,147.8572538,0.9909541147
0.1489122281,-318.1989165,33.79840258,-318.4381957,34.76185058,147.9717495,0.9927167688
0.1490372593,-318.0876562,33.82542205,-318.3273147,34.79039732,148.0862438,0.9942904404
0.1491622906,-317.9763954,33.8524303,-318.2163874,34.81874856,148.2007358,0.9956742169
0.1492873218,-317.865134,33.87942736,-318.1054136,34.84690354,148.3152255,0.9968673108
0.1494123531,-317.753872,33.90641322,-317.994393,34.8748616,148.4297139,0.9978690519
0.1495373843,-317.6426094,33.93338789,-317.8833256,34.90262219,148.5441993,0.9986788571
0.1496624156,-317.5313462,33.96035136,-317.7722112,34.93018488,148.658683,0.9992962787
0.1497874469,-317.4200824,33.98730364,-317.6610498,34.95754934,148.7731651,0.9997209677
0.1499124781,-317.308818,34.01424474,-317.5498413,34.98471532,148.8876443,0.9999526847
0.1500375094,-317.197553,34.04117465,-317.4385856,35.01168272,149.0021221,0.9999913098
0.1501625406,-317.0862875,34.06809339,-317.3272828,35.03845153,149.1165976,0.9998368293
0.1502875719,-316.9750213,34.09500095,-317.2159329,35.06502185,149.2310708,0.9994893445
0.1504126032,-316.8637546,34.12189734,-317.104536,35.09139389,149.3455427,0.9989490627
0.1505376344,-316.7524873,34.14878256,-316.993092,35.11756796,149.4600116,0.9982163152
0.1506626657,-316.6412193,34.17565661,-316.8816012,35.14354449,149.5744789,0.9972915292
0.1507876969,-316.5299508,34.2025195,-316.7576241,35.17232876,149.6889446,0.9961752479
0.1509127282,-316.4186818,34.22937124,-316.6460563,35.19790799,149.8034073,0.9948681405
0.1510377594,-316.3074121,34.25621184,-316.5344444,35.22329103,149.9178687,0.9933709538
0.1511627907,-316.1961418,34.28304132,-316.4227888,35.24847876,150.0323279,0.991684573
0.151287822,-316.084871,34.3098597,-316.3110895,35.27347216,150.1467847,0.9898099813
0.1514128532,-315.9735995,34.33666699,-316.1993469,35.2982723,150.2612403,0.9877482503
0.1515378845,-315.8623275,34.36346323,-316.0875612,35.32288037,150.3756929,0.9855006042
0.1516629157,-315.7510549,34.39024841,-315.9757327,35.34729764,150.4901439,0.9830683186
0.151787947,-315.6397818,34.41702256,-315.8638617,35.3715255,150.6045933,0.9804527946
0.1519129782,-315.528508,34.4437857,-315.7519487,35.39556545,150.7190399,0.9776555684
0.1520380095,-315.4172337,34.47053784,-315.6399939,35.41941903,150.8334851,0.9746782073
0.1521630408,-315.3059588,34.49727901,-315.5279977,35.44308796,150.9479281,0.9715224402
0.152288072,-315.1946833,34.52400922,-315.4159606,35.46657399,151.0623688,0.9681900721
0.1524131033,-315.0834072,34.55072848,-315.303883,35.48987898,151.1768083,0.9646829727
0.1525381345,-314.9721305,34.57743682,-315.1917653,35.51300493,151.2912449,0.9610031837
0.1526631658,-314.8608533,34.60413426,-315.0796081,35.53595384,151.4056799,0.9571527515
0.152788197,-314.7495755,34.6308208,-314.9674118,35.55872785,151.5201133,0.9531338491
0.1529132283,-314.6382972,34.65749647,-314.855177,35.58132922,151.6345439,0.9489487869
0.1530382596,-314.5270182,34.68416129,-314.7429041,35.60376022,151.7489732,0.9445998567
0.1531632908,-314.4157387,34.71081527,-314.6305937,35.62602324,151.8634004,0.9400895265
0.1532883221,-314.3044586,34.73745844,-314.5182465,35.64812078,151.9778253,0.9354203142
0.1534133533,-314.193178,34.7640908,-314.405863,35.67005532,152.0922489,0.9305947743
0.1535383846,-314.0818968,34.79071238,-314.2934438,35.69182955,152.2066698,0.9256156439
0.1536634159,-313.970615,34.81732319,-314.1809896,35.71344612,152.321089,0.9204856173
0.1537884471,-313.8593326,34.84392326,-314.0685009,35.73490777,152.4355068,0.9152075089
0.1539134784,-313.7480497,34.87051259,-313.9559786,35.7562174,152.5499217,0.9097842665
0.1540385096,-313.6367662,34.89709121,-313.8434231,35.77737783,152.6643354,0.9042187696
0.1541635409,-313.5254822,34.92365914,-313.7308353,35.79839205,152.7787469,0.8985140794
0.1542885721,-313.4141976,34.95021639,-313.6182157,35.81926309,152.8931562,0.8926732784
0.1544136034,-313.3029124,34.97676298,-313.5055653,35.83999397,153.0075643,0.8866994553
0.1545386347,-313.1916267,35.00329893,-313.3928846,35.86058789,153.1219697,0.880595883
0.1546636659,-313.0803404,35.02982426,-313.2801744,35.88104797,153.2363735,0.8743657459
0.1547886972,-312.9690535,35.05633897,-313.1674355,35.90137744,153.3507758,0.8680123367
0.1549137284,-312.8577661,35.0828431,-313.0546686,35.92157963,153.4651753,0.8615390707
0.1550387597,-312.7464782,35.10933666,-312.9418746,35.94165778,153.5795736,0.8549492484
0.1551637909,-312.6351896,35.13581966,-312.8290541,35.96161529,153.6939698,0.8482463494
0.1552888222,-312.5239006,35.16229213,-312.7162081,35.98145556,153.8083638,0.8414338454
0.1554138535,-312.4126109,35.18875408,-312.6033372,36.00118197,153.9227566,0.8345151832
0.1555388847,-312.3013207,35.21520553,-312.4904424,36.02079805,154.0371468,0.8274939878
0.155663916,-312.19003,35.24164649,-312.3775243,36.04030723,154.1515354,0.8203737545
0.1557889472,-312.0787387,35.26807699,-312.2645839,36.05971303,154.2659225,0.8131580699
0.1559139785,-311.9674469,35.29449704,-312.1516219,36.07901905,154.3803069,0.8058506293
0.1560390098,-311.8561545,35.32090666,-312.0386393,36.09822875,154.4946901,0.7984549701
0.156164041,-311.7448615,35.34730587,-311.9256368,36.11734577,154.6090712,0.7909748005
0.1562890723,-311.6335681,35.37369468,-311.8126153,36.13637369,154.7234502,0.7834137928
0.1564141035,-311.522274,35.40007312,-311.6995755,36.15531606,154.837828,0.7757755641
0.1565391348,-311.4109794,35.4264412,-311.5865185,36.17417658,154.9522032,0.7680638987
0.156664166,-311.2996843,35.45279893,-311.4734449,36.19295879,155.0665768,0.7602824153
0.1567891973,-311.1883887,35.47914634,-311.3603557,36.21166629,155.180949,0.7524348042
0.1569142286,-311.0770924,35.50548345,-311.2472517,36.2303028,155.2953185,0.7445248481
0.1570392598,-310.9657957,35.53181026,-311.1341337,36.24887181,155.4096869,0.7365561356
0.1571642911,-310.8544984,35.55812681,-311.0210026,36.267377,155.5240532,0.7285324127
0.1572893223,-310.7432006,35.5844331,-310.9078592,36.28582196,155.6384174,0.7204573642
0.1574143536,-310.6319022,35.61072915,-310.7947044,36.30421023,155.7527805,0.7123345931
0.1575393848,-310.5206033,35.63701499,-310.681539,36.32254548,155.8671409,0.7041678541
0.1576644161,-310.4093038,35.66329063,-310.5683638,36.34083119,155.9814999,0.6959607077
0.1577894474,-310.2980038,35.68955608,-310.4551797,36.3590709,156.0958575,0.6877167659
0.1579144786,-310.1867033,35.71581137,-310.3419875,36.3772682,156.2102124,0.6794397157
0.1580395099,-310.0754022,35.74205651,-310.228788,36.3954265,156.3245661,0.6711330218
0.1581645411,-309.9641007,35.76829152,-310.1155819,36.41354933,156.4389179,0.6628002899
0.1582895724,-309.8527985,35.79451641,-310.0023703,36.43164012,156.5532676,0.6544450438
0.1584146037,-309.7414959,35.82073122,-309.8891537,36.44970223,156.6676161,0.6460707029
0.1585396349,-309.6301927,35.84693594,-309.775933,36.46773913,156.7819622,0.637680821
0.1586646662,-309.518889,35.87313061,-309.662709,36.48575409,156.8963067,0.6292787375
0.1587896974,-309.4075847,35.89931523,-309.5494825,36.50375041,157.0106499,0.6208678238
0.1589147287,-309.2962799,35.92548983,-309.4362541,36.52173146,157.1249904,0.6124515096
0.1590397599,-309.1849746,35.95165443,-309.3230248,36.53970034,157.2393298,0.6040329829
0.1591647912,-309.0736688,35.97780903,-309.2097952,36.5576603,157.3536673,0.5956155553
0.1592898225,-308.9623624,36.00395367,-309.096566,36.57561449,157.4680027,0.5872024408
0.1594148537,-308.8510556,36.03008835,-308.9833381,36.59356594,157.5823371,0.5787967322
0.159539885,-308.7397482,36.05621309,-308.870112,36.61151779,157.6966689,0.5704016389
0.1596649162,-308.6284402,36.08232792,-308.7568885,36.62947295,157.8109993,0.5620201442
0.1597899475,-308.5171318,36.10843285,-308.6436683,36.64743438,157.9253283,0.5536552463
0.1599149787,-308.4058228,36.13452789,-308.530452,36.66540504,158.0396547,0.5453099866
0.16004001,-308.2945133,36.16061307,-308.4172404,36.68338767,158.1539801,0.5369871549
0.1601650413,-308.1832033,36.1866884,-308.304034,36.7013851,158.2683035,0.5286896471
0.1602900725,-308.0718928,36.2127539,-308.1908335,36.71940008,158.382625,0.5204202518
0.1604151038,-307.9605817,36.23880959,-308.0776395,36.73743519,158.4969453,0.512181626
0.160540135,-307.8492702,36.26485548,-307.9644527,36.75549315,158.6112632,0.5039765257
0.1606651663,-307.7379581,36.2908916,-307.8512736,36.77357643,158.7255796,0.4958074781
0.1607901975,-307.6266455,36.31691796,-307.7381028,36.79168752,158.8398948,0.4876770115
0.1609152288,-307.5153324,36.34293457,-307.6249409,36.80982891,158.9542074,0.4795876843
0.1610402601,-307.4040188,36.36894147,-307.5117885,36.82800287,159.0685189,0.471541803
0.1611652913,-307.2927047,36.39493865,-307.398646,36.84621176,159.1828286,0.463541764
0.1612903226,-307.18139,36.42092615,-307.2855139,36.86445781,159.2971362,0.4555898522
0.1614153538,-307.0700749,36.44690398,-307.1723929,36.88274313,159.4114428,0.4476882167
0.1615403851,-306.9587592,36.47287215,-307.0592833,36.90106993,159.525747,0.4398390902
0.1616654164,-306.8474431,36.49883069,-306.9461857,36.91944016,159.6400498,0.4320444816
0.1617904476,-306.7361264,36.52477961,-306.8331005,36.93785579,159.7543513,0.4243063907
0.1619154789,-306.6248092,36.55071893,-306.7200282,36.95631881,159.8686504,0.4166268377
0.1620405101,-306.5134915,36.57664867,-306.6069692,36.97483097,159.9829483,0.4090075984
0.1621655414,-306.4021734,36.60256884,-306.4939238,36.99339409,160.0972444,0.4014505247
0.1622905726,-306.2908547,36.62847946,-306.3808926,37.01200987,160.2115386,0.3939573577
0.1624156039,-306.1795355,36.65438056,-306.2678758,37.0306799,160.3258317,0.3865297054
0.1625406352,-306.0682158,36.68027214,-306.1548739,37.04940583,160.4401225,0.3791692453
0.1626656664,-305.9568956,36.70615423,-306.0418872,37.06818911,160.5544119,0.3718774436
0.1627906977,-305.8455749,36.73202684,-305.928916,37.08703117,160.6687,0.3646557507
0.1629157289,-305.7342537,36.75789,-305.8159607,37.10593345,160.7829857,0.3575056311
0.1630407602,-305.622932,36.78374371,-305.7030215,37.12489716,160.8972703,0.3504283193
0.1631657914,-305.5116098,36.80958799,-305.5900988,37.1439236,161.0115531,0.3434251142
0.1632908227,-305.4002872,36.83542288,-305.4771927,37.16301394,161.125834,0.3364972102
0.163415854,-305.288964,36.86124837,-305.3643036,37.18216924,161.2401139,0.3296456751
